date,Rank,Company Name,% of Net Assets,Ticker,Identifier,Type,Shares Held,Market Value($),Notional Value($)
08_18_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4785,0,44356950
08_19_2021,1,EURO,68.82,–,–,Currency,345514940,403648380,0
08_19_2021,2,Cash,20.38,–,–,Cash,119557446,119557446,0
08_19_2021,3,SCHWAB SHORT-TER,6.07,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_19_2021,4,EURO,4.73,–,–,Currency,23756748,27753859,0
08_19_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4075,0,92950750
08_19_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,968,0,23173920
08_19_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6309,0,394321713
08_19_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,525,0,33021800
08_19_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37669613
08_19_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4888,0,44578560
08_20_2021,1,EURO,69.25,–,–,Currency,353646302,413041698,0
08_20_2021,2,Cash,18.96,–,–,Cash,113075027,113075027,0
08_20_2021,3,SCHWAB SHORT-TER,5.97,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_20_2021,4,EURO,5.82,–,–,Currency,29705600,34694697,0
08_20_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4124,0,92253880
08_20_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,980,0,23039800
08_20_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6309,0,400704765
08_20_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,525,0,33552908
08_20_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37737338
08_20_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4946,0,43178580
08_23_2021,1,EURO,67.98,–,–,Currency,353646302,415180152,0
08_23_2021,2,Cash,19.22,–,–,Cash,117403229,117403229,0
08_23_2021,3,EURO,6.97,–,–,Currency,36260990,42570340,0
08_23_2021,4,SCHWAB SHORT-TER,5.83,SCHO,US8085248628,Mutual Fund,694950,35595339,0
08_23_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4136,0,93473600
08_23_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,983,0,23336420
08_23_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6402,0,415931955
08_23_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,533,0,34835006
08_23_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37903425
08_23_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4961,0,44549780
08_24_2021,1,EURO,65.58,–,–,Currency,353646302,415907682,0
08_24_2021,2,Cash,20.41,–,–,Cash,129437197,129437197,0
08_24_2021,3,EURO,8.39,–,–,Currency,45251089,53217792,0
08_24_2021,4,SCHWAB SHORT-TER,5.62,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_24_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4209,0,96007290
08_24_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1000,0,23930000
08_24_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6512,0,433775938
08_24_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,542,0,36313936
08_24_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37924388
08_24_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5048,0,45230080
08_25_2021,1,EURO,66.11,–,–,Currency,360448098,423578191,0
08_25_2021,2,Cash,20.16,–,–,Cash,129167242,129167242,0
08_25_2021,3,EURO,8.17,–,–,Currency,44524657,52322856,0
08_25_2021,4,SCHWAB SHORT-TER,5.56,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_25_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4221,0,100797480
08_25_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1003,0,25085030
08_25_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6524,0,433471562
08_25_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,543,0,36288909
08_25_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37975988
08_25_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5063,0,45617630
08_26_2021,1,EURO,64.79,–,–,Currency,361639323,425087951,0
08_26_2021,2,Cash,21.4,–,–,Cash,140406220,140406220,0
08_26_2021,3,EURO,8.38,–,–,Currency,46786327,54994860,0
08_26_2021,4,SCHWAB SHORT-TER,5.43,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_26_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4269,0,106212720
08_26_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1014,0,26394420
08_26_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6599,0,441050309
08_26_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,549,0,36905882
08_26_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37909875
08_26_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5122,0,46098000
08_27_2021,1,EURO,62.63,–,–,Currency,366318112,431744704,0
08_27_2021,2,Cash,21.59,–,–,Cash,148796217,148796217,0
08_27_2021,3,EURO,10.61,–,–,Currency,62066749,73152240,0
08_27_2021,4,SCHWAB SHORT-TER,5.17,SCHO,US8085248628,Mutual Fund,694950,35616188,0
08_27_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4341,0,109393200
08_27_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1031,0,27177160
08_27_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6709,0,466528770
08_27_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,558,0,39012517
08_27_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38048550
08_27_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5211,0,47315880
08_30_2021,1,EURO,61.53,–,–,Currency,374802603,442229306,0
08_30_2021,2,Cash,21.24,–,–,Cash,152650700,152650700,0
08_30_2021,3,EURO,12.27,–,–,Currency,74755439,88203885,0
08_30_2021,4,SCHWAB SHORT-TER,4.96,SCHO,US8085248628,Mutual Fund,694950,35630087,0
08_30_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4414,0,112777700
08_30_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1048,0,27981600
08_30_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6819,0,488858731
08_30_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,567,0,40862695
08_30_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38077575
08_30_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5299,0,48167910
08_31_2021,1,EURO,62.66,–,–,Currency,383277481,452442342,0
08_31_2021,2,Cash,20.18,–,–,Cash,145714514,145714514,0
08_31_2021,3,EURO,12.22,–,–,Currency,74762028,88253312,0
08_31_2021,4,SCHWAB SHORT-TER,4.93,SCHO,US8085248628,Mutual Fund,694950,35630087,0
08_31_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4451,0,111364020
08_31_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1057,0,27661690
08_31_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6876,0,493177859
08_31_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,572,0,41235749
08_31_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38104988
08_31_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5343,0,48567870
09_01_2021,1,EURO,64.75,–,–,Currency,391748052,464376543,0
09_01_2021,2,Cash,18.71,–,–,Cash,134199752,134199752,0
09_01_2021,3,EURO,11.57,–,–,Currency,70004998,82983639,0
09_01_2021,4,SCHWAB SHORT-TER,4.97,SCHO,US8085248628,Mutual Fund,694950,35616188,0
09_01_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4463,0,108406270
09_01_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1060,0,26945200
09_01_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6876,0,490025036
09_01_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,572,0,40967568
09_01_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38213025
09_01_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5358,0,49186440
09_02_2021,1,EURO,63.17,–,–,Currency,391748052,464905597,0
09_02_2021,2,Cash,19.02,–,–,Cash,139997876,139997876,0
09_02_2021,3,EURO,12.97,–,–,Currency,80437918,95459410,0
09_02_2021,4,SCHWAB SHORT-TER,4.84,SCHO,US8085248628,Mutual Fund,694950,35609238,0
09_02_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4500,0,109215000
09_02_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1069,0,27141910
09_02_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6950,0,507410045
09_02_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,578,0,42411635
09_02_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38301713
09_02_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5402,0,49428300
09_03_2021,1,EURO,62.49,–,–,Currency,398488885,473444640,0
09_03_2021,2,Cash,20.42,–,–,Cash,154739294,154739294,0
09_03_2021,3,EURO,12.39,–,–,Currency,78982137,93838677,0
09_03_2021,4,SCHWAB SHORT-TER,4.7,SCHO,US8085248628,Mutual Fund,694950,35616188,0
09_03_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4622,0,114209620
09_03_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1098,0,28361340
09_03_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,7138,0,520033932
09_03_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,594,0,43494226
09_03_2021,9,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,265,0,39463469
09_03_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5549,0,50939820
09_07_2021,1,EURO,63.11,–,–,Currency,410272236,485989382,0
09_07_2021,2,Cash,19.33,–,–,Cash,148839809,148839809,0
09_07_2021,3,EURO,12.93,–,–,Currency,84080469,99597807,0
09_07_2021,4,SCHWAB SHORT-TER,4.62,SCHO,US8085248628,Mutual Fund,694950,35609238,0
09_07_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4671,0,115934220
09_07_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1110,0,28782300
09_07_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,7213,0,529653956
09_07_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,600,0,44264392
09_07_2021,9,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77587050
09_07_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5608,0,51313200
09_08_2021,1,EURO,61.46,–,–,Currency,415336980,490594118,0
09_08_2021,2,Cash,17.97,–,–,Cash,143457497,143457497,0
09_08_2021,3,EURO,12.97,–,–,Currency,87653892,103536371,0
09_08_2021,4,SCHWAB SHORT-TER,4.46,SCHO,US8085248628,Mutual Fund,694950,35609238,0
09_08_2021,5,B 07/14/22,3.13,–,US912796K576,Treasury Bill,25000000,24986632,0
09_08_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4831,0,118504430
09_08_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1148,0,29446200
09_08_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7455,0,549922927
09_08_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,620,0,45947082
09_08_2021,10,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77449763
09_08_2021,11,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5798,0,54211300
09_09_2021,1,EURO,63.78,–,–,Currency,432268068,510834399,0
09_09_2021,2,Cash,19.57,–,–,Cash,156758301,156758301,0
09_09_2021,3,EURO,9.09,–,–,Currency,61587282,72780999,0
09_09_2021,4,SCHWAB SHORT-TER,4.45,SCHO,US8085248628,Mutual Fund,694950,35616188,0
09_09_2021,5,B 07/14/22,3.12,–,US912796K576,Treasury Bill,25000000,24986142,0
09_09_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4831,0,117828090
09_09_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1148,0,29274000
09_09_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7455,0,552825869
09_09_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,620,0,46188608
09_09_2021,10,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77479181
09_09_2021,11,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5798,0,54791100
09_10_2021,1,EURO,65.33,–,–,Currency,432268068,511565898,0
09_10_2021,2,Cash,22.86,–,–,Cash,178989078,178989078,0
09_10_2021,3,SCHWAB SHORT-TER,4.55,SCHO,US8085248628,Mutual Fund,694950,35609238,0
09_10_2021,4,EURO,4.08,–,–,Currency,26972127,31920054,0
09_10_2021,5,B 07/14/22,3.19,–,US912796K576,Treasury Bill,25000000,24987756,0
09_10_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4831,0,116861890
09_10_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1148,0,29044400
09_10_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7455,0,537472159
09_10_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,620,0,44919348
09_10_2021,10,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77377850
09_10_2021,11,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5798,0,55138980
09_13_2021,1,EURO,63.72,–,–,Currency,432268068,510508619,0
09_13_2021,2,Cash,24.56,–,–,Cash,196799260,196799260,0
09_13_2021,3,SCHWAB SHORT-TER,4.45,SCHO,US8085248628,Mutual Fund,694950,35616188,0
09_13_2021,4,EURO,4.15,–,–,Currency,28183377,33284570,0
09_13_2021,5,B 07/14/22,3.12,–,US912796K576,Treasury Bill,25000000,24987586,0
09_13_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4941,0,119325150
09_13_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1174,0,29666980
09_13_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7555,0,544894360
09_13_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,629,0,45588646
09_13_2021,10,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77302669
09_13_2021,11,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5930,0,56690800
09_14_2021,1,EURO,66.02,–,–,Currency,443444460,524215599,0
09_14_2021,2,Cash,22.17,–,–,Cash,176018392,176018392,0
09_14_2021,3,SCHWAB SHORT-TER,4.49,SCHO,US8085248628,Mutual Fund,694950,35616188,0
09_14_2021,4,EURO,4.17,–,–,Currency,28035274,33141756,0
09_14_2021,5,B 07/14/22,3.15,–,US912796K576,Treasury Bill,25000000,24987627,0
09_14_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4941,0,122289750
09_14_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1174,0,30371380
09_14_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7624,0,539408455
09_14_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,634,0,45088708
09_14_2021,10,EURO FX CURR FUT  DEC21,0,ECZ1,–,Future,523,0,77328819
09_14_2021,11,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,5930,0,57105900
09_15_2021,1,EURO,64.8,–,–,Currency,443444460,524104077,0
09_15_2021,2,Cash,23.62,–,–,Cash,191029108,191029108,0
09_15_2021,3,SCHWAB SHORT-TER,4.4,SCHO,US8085248628,Mutual Fund,694950,35623137,0
09_15_2021,4,EURO,4.08,–,–,Currency,27928443,33008443,0
09_15_2021,5,B 07/14/22,3.09,–,US912796K576,Treasury Bill,25000000,24987563,0
09_15_2021,6,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,4989,0,128766090
09_15_2021,7,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,1186,0,31927120
09_15_2021,8,ECX EMISSION      DEC21,0,MOZ21,–,Future,7699,0,544689918
09_15_2021,9,ECX EMISSION      DEC22,0,MOZ22,–,Future,640,0,45520860
